,Age,Location,Phone Brand,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Gender_Male,Gender_Other,OS_iOS
10703,58,0,7,2.0,39.4,178.4,149,3.2,7969,6.8,3.5,399,1,1,0,0
10704,18,6,3,5.1,18.7,206.6,87,4.0,1543,6.1,0.1,1619,1,1,0,0
10705,49,3,1,1.5,49.3,44.1,171,3.3,9832,5.7,3.7,1414,2,0,1,0
10706,51,9,9,9.2,1.1,35.4,76,4.7,4667,3.5,0.1,880,1,1,0,0
10707,50,5,2,6.4,38.4,43.5,188,2.9,8924,5.4,4.7,477,1,0,0,0
10708,17,3,4,6.0,2.4,103.0,94,0.9,964,5.6,0.4,1111,1,0,1,0
10709,22,0,5,2.2,22.0,160.9,11,3.2,149,3.9,0.2,825,4,1,0,0
10710,48,2,7,10.6,12.3,42.5,140,4.3,5024,1.3,2.3,598,4,0,1,0
10711,57,2,6,7.1,39.5,251.4,15,2.1,3262,5.4,3.1,1697,1,0,1,0
10712,45,7,6,6.3,21.9,91.1,37,4.5,8481,4.1,3.7,345,0,0,1,0
10713,18,3,0,7.2,15.7,277.7,96,3.5,3081,7.1,2.6,180,0,0,0,1
10714,42,6,6,10.4,28.0,57.4,189,1.6,1073,5.1,0.8,560,3,1,0,0
10715,18,2,2,8.0,16.7,256.5,119,2.8,1742,2.2,1.2,419,3,0,0,0
10716,28,1,4,11.2,32.8,122.9,50,1.2,7818,2.5,3.2,1139,1,1,0,0
10717,55,7,0,6.2,28.6,164.7,94,1.1,2560,4.0,3.9,374,2,0,1,1
10718,59,7,0,4.5,42.6,34.8,34,0.7,4434,1.3,2.9,864,4,0,1,1
10719,47,4,9,6.3,26.5,186.5,22,5.0,1808,7.5,4.2,1830,2,1,0,0
10720,51,3,4,6.4,38.7,66.0,135,1.5,3542,3.4,0.9,1986,4,0,0,0
10721,37,2,8,11.6,26.5,182.9,108,5.1,6195,5.5,3.5,460,3,0,0,0
10722,58,9,0,11.4,1.9,268.1,47,3.9,4086,4.7,2.8,992,0,1,0,1
10723,36,9,8,11.3,14.6,239.2,83,1.0,9622,2.9,4.3,175,0,1,0,0
10724,39,0,1,8.0,37.7,114.4,150,0.5,3664,3.9,3.5,1087,1,0,0,0
10725,50,7,0,1.9,14.4,114.0,119,0.6,7519,4.0,4.0,1679,3,0,1,1
10726,26,1,9,5.2,48.6,58.2,53,1.2,7167,2.4,4.9,488,3,1,0,0
10727,49,5,2,11.0,17.8,221.5,187,3.7,7018,3.4,0.1,1464,1,1,0,0
10728,40,6,4,4.7,14.9,228.9,84,1.0,3415,4.1,0.3,1752,0,0,1,0
10729,16,6,0,7.3,44.3,111.8,155,1.0,9390,1.4,0.8,983,1,1,0,1
10730,49,6,0,8.5,42.1,287.8,165,2.1,5835,3.0,2.6,864,0,1,0,1
10731,28,4,1,7.9,16.8,90.5,149,1.6,1599,4.5,2.3,1690,3,0,1,0
10732,53,3,1,3.3,49.5,208.2,191,5.1,915,2.7,4.4,135,3,0,1,0
10733,60,6,9,10.0,29.9,258.9,129,3.3,8965,7.5,4.5,219,1,0,1,0
10734,42,5,5,7.8,8.6,142.0,139,5.5,4445,7.4,2.5,1959,4,0,1,0
10735,29,6,4,7.8,5.4,160.8,147,0.9,172,7.5,3.8,914,1,0,0,0
10736,55,0,1,10.5,9.6,32.8,189,4.2,645,1.1,3.1,524,3,0,0,0
10737,58,9,5,9.0,3.1,79.4,129,2.4,9944,6.4,2.7,1294,4,1,0,0
10738,51,5,6,8.8,45.9,175.9,189,1.2,5886,5.9,3.7,536,2,1,0,0
10739,25,8,4,3.8,15.6,288.9,81,3.4,9751,1.6,2.9,914,3,0,1,0
10740,24,5,1,4.1,46.6,120.5,48,3.9,4760,2.2,2.4,116,0,0,1,0
10741,41,7,8,2.3,29.3,109.4,25,2.6,1576,2.7,3.2,1860,0,1,0,0
10742,40,4,6,3.0,24.7,127.6,37,4.6,5216,2.3,4.5,1590,3,0,1,0
10743,41,5,3,7.1,16.2,112.2,189,2.5,9300,1.9,1.7,1278,4,0,0,0
10744,54,7,3,5.1,38.8,150.3,42,5.4,947,5.8,2.7,1535,1,0,1,0
10745,20,3,5,6.2,25.8,105.9,62,2.7,4018,6.8,4.5,1224,4,0,1,0
10746,33,1,7,5.3,29.9,121.6,161,2.8,5167,4.5,1.3,1034,0,0,1,0
10747,44,0,9,8.6,41.5,211.6,34,1.7,8945,3.7,2.2,1684,2,0,1,0
10748,22,4,2,2.2,18.5,169.3,84,5.0,5684,6.6,0.0,1534,2,1,0,0
10749,15,5,7,9.1,2.0,5.7,97,1.3,2648,0.8,3.2,1728,2,0,1,0
10750,26,2,6,4.8,14.6,136.1,24,5.6,9376,2.2,2.4,471,2,0,1,0
10751,23,7,5,1.4,11.9,207.8,194,1.3,2624,3.1,0.5,445,3,0,1,0
10752,19,0,2,7.6,20.6,75.1,153,2.8,2665,3.9,2.9,1272,3,0,1,0
10753,40,4,0,6.4,43.2,277.9,168,4.8,6527,2.2,2.2,754,2,1,0,1
10754,17,3,8,3.9,46.3,245.1,15,2.9,5716,4.3,4.7,1978,0,0,1,0
10755,59,4,7,4.0,5.0,84.2,134,5.9,5401,5.6,1.3,1603,1,1,0,0
10756,29,6,3,3.5,3.1,33.2,139,4.5,1778,1.4,2.5,519,1,1,0,0
10757,52,7,7,8.8,10.6,98.2,64,3.5,8746,7.4,2.7,1141,2,1,0,0
10758,42,8,1,1.0,18.3,18.6,76,2.7,1231,2.8,3.8,1971,2,0,1,0
10759,24,9,3,10.2,11.3,208.6,49,2.6,7976,6.7,1.6,541,4,1,0,0
10760,29,8,2,1.2,29.2,120.9,21,4.9,6796,7.1,0.5,305,4,1,0,0
10761,51,0,7,2.8,6.8,162.6,84,1.2,3647,7.8,0.1,1507,1,1,0,0
10762,55,2,9,2.7,10.4,101.4,57,4.9,7519,4.3,2.1,940,3,0,1,0
10763,55,6,4,5.5,16.7,207.2,194,4.7,5957,3.5,3.7,1311,4,0,1,0
10764,33,9,6,1.4,19.4,196.9,175,2.3,267,7.4,0.3,988,1,1,0,0
10765,52,3,2,8.6,21.2,277.0,115,4.8,5085,7.2,0.2,994,4,0,0,0
10766,37,9,4,4.5,39.6,12.1,35,2.0,6277,4.9,2.0,980,2,1,0,0
10767,36,7,8,7.9,18.3,69.4,200,3.0,7831,5.4,4.9,1471,1,0,0,0
10768,19,0,6,10.4,33.5,112.4,121,4.8,1835,6.9,1.4,222,2,0,1,0
10769,48,0,0,10.3,28.3,57.3,147,3.7,761,3.5,1.4,734,1,0,1,1
10770,47,8,9,4.5,29.8,38.7,98,3.9,8115,2.3,2.3,733,1,1,0,0
10771,50,4,6,5.1,5.6,283.9,12,4.6,7921,1.2,2.4,1816,0,0,1,0
10772,30,7,4,6.9,49.1,272.4,96,1.8,8212,2.6,0.9,1186,4,0,0,0
10773,38,1,5,3.6,10.7,253.1,57,2.2,5048,0.8,4.1,804,4,1,0,0
10774,51,7,4,2.0,14.8,233.4,71,2.4,3150,6.1,2.8,1992,1,0,0,0
10775,35,5,4,1.2,29.0,285.3,43,1.9,4729,2.9,1.5,1363,4,0,0,0
10776,55,4,4,10.9,38.6,183.7,103,1.4,1739,3.0,4.5,844,1,1,0,0
10777,27,1,5,11.7,10.8,295.1,180,3.6,6794,2.9,3.9,921,0,0,0,0
10778,15,2,8,6.9,39.8,234.4,49,0.7,9320,1.5,0.7,1195,4,0,0,0
10779,32,2,4,5.8,44.4,272.6,77,2.2,3757,2.6,2.0,1366,4,1,0,0
10780,17,8,2,3.7,41.9,17.5,29,1.7,2554,5.7,0.0,1301,0,0,1,0
10781,44,6,9,1.1,32.2,21.8,173,3.0,9228,2.4,0.1,993,2,1,0,0
10782,29,7,8,7.1,45.2,7.0,174,3.2,4302,2.1,4.4,1776,4,0,1,0
10783,53,3,0,4.4,14.7,244.7,38,0.8,1712,1.9,1.2,177,4,1,0,1
10784,29,4,1,6.3,23.8,90.3,58,0.5,7930,6.0,0.0,204,3,0,0,0
10785,15,5,9,9.0,21.1,38.1,85,1.2,2472,4.9,0.2,1374,2,0,1,0
10786,36,2,8,4.3,11.8,232.6,117,3.7,1997,2.3,4.4,224,1,0,1,0
10787,37,0,3,11.8,43.4,63.4,16,0.6,161,1.9,4.9,1325,4,0,1,0
10788,40,9,7,4.2,13.4,65.0,141,4.8,6806,8.0,0.4,139,2,0,1,0
10789,22,7,1,7.2,25.0,158.9,138,4.4,3558,2.9,4.5,793,0,0,0,0
10790,21,9,4,9.7,14.6,67.2,98,1.5,522,1.1,4.9,483,1,0,0,0
10791,20,0,4,7.6,2.6,282.9,117,4.6,1907,4.7,1.9,1354,1,0,0,0
10792,25,4,1,4.6,2.9,6.3,36,2.2,6835,3.8,0.1,362,2,1,0,0
10793,34,4,5,3.2,39.6,264.9,39,5.2,6663,7.1,1.4,1426,1,0,1,0
10794,37,9,2,2.0,22.6,298.3,149,5.6,2688,0.7,3.4,677,2,0,0,0
10795,53,0,2,1.2,48.4,119.3,12,5.0,7607,4.0,3.7,1387,3,0,1,0
10796,53,7,2,2.1,45.6,48.0,164,4.7,7049,2.9,1.0,201,4,0,0,0
10797,26,1,6,5.1,33.8,132.3,150,1.3,2664,0.5,0.2,1131,4,0,1,0
10798,53,9,7,11.3,27.5,171.8,189,3.1,5164,4.3,0.4,1968,3,0,1,0
10799,19,3,1,8.1,48.2,67.3,131,5.7,400,6.2,4.8,1359,0,0,1,0
10800,19,5,4,1.8,41.3,76.3,175,1.7,5273,2.2,3.8,1743,4,0,1,0
10801,41,7,9,10.6,24.0,132.4,184,5.8,3287,6.0,4.1,1608,0,0,1,0
10802,25,8,3,10.9,23.2,136.0,191,3.1,860,1.4,3.8,1831,1,0,0,0
10803,45,3,4,10.0,12.2,62.6,64,2.3,6605,5.3,3.0,635,0,0,1,0
10804,47,7,5,5.7,44.0,171.2,173,2.3,4943,6.4,0.2,855,4,0,1,0
10805,20,1,6,9.2,4.0,86.3,46,2.5,1792,3.6,3.0,1625,1,0,1,0
10806,44,3,6,6.7,43.5,37.6,82,4.0,3655,4.4,1.9,1763,2,0,0,0
10807,42,4,7,3.1,45.1,192.0,115,5.5,1641,4.1,0.6,1315,0,1,0,0
10808,15,9,9,1.9,49.0,209.5,145,2.6,2137,7.2,1.0,593,1,1,0,0
10809,15,3,6,2.5,29.9,43.3,76,4.4,6428,2.8,0.6,505,4,0,0,0
10810,38,9,0,5.9,45.5,148.8,72,2.0,9416,6.7,4.7,208,4,0,0,1
10811,36,5,1,7.9,12.7,29.9,56,5.8,6024,7.3,0.3,940,4,0,0,0
10812,34,0,4,4.2,23.4,245.0,182,1.1,1848,3.2,2.7,1499,3,0,1,0
10813,54,6,1,9.7,10.3,77.7,135,5.6,5238,5.5,2.2,1974,3,0,0,0
10814,24,5,4,10.8,41.7,157.8,38,4.9,8346,1.1,2.7,749,0,0,0,0
10815,28,5,9,4.9,40.7,63.4,162,5.5,6466,2.7,0.2,967,4,0,1,0
10816,30,3,7,11.0,33.9,6.3,32,3.4,8012,5.1,2.9,170,0,0,1,0
10817,31,9,3,1.2,24.0,182.6,119,5.5,5284,1.2,0.0,1816,2,0,1,0
10818,58,5,8,10.8,30.5,103.9,134,3.4,4482,0.5,5.0,1761,4,0,0,0
10819,57,7,4,10.6,30.9,290.0,63,1.2,9134,5.0,4.0,1010,1,0,1,0
10820,28,9,5,1.5,43.3,60.2,45,2.4,2878,4.3,2.6,1621,3,0,0,0
10821,33,5,7,10.3,11.0,214.3,48,5.4,3916,2.1,1.6,1268,1,0,0,0
10822,40,0,6,9.3,4.6,19.3,199,3.3,3696,5.0,1.5,1764,0,0,1,0
10823,53,9,2,2.9,24.4,26.8,177,2.7,6045,3.7,0.8,449,4,1,0,0
10824,43,8,0,8.6,16.0,77.2,86,1.6,9089,2.3,4.9,1482,1,0,0,1
10825,52,2,1,4.4,45.6,146.9,106,2.9,1569,0.7,2.5,1991,0,1,0,0
10826,57,1,8,7.1,17.2,167.2,148,2.7,3939,7.1,2.3,1280,0,0,1,0
10827,47,6,0,10.8,41.7,216.0,156,2.4,4222,7.3,3.4,485,1,1,0,1
10828,55,1,3,2.0,31.0,33.1,163,5.2,1519,8.0,3.1,406,2,0,1,0
10829,17,2,8,7.5,18.1,139.2,69,5.4,5013,6.5,4.6,1895,4,0,0,0
10830,55,4,7,6.1,3.2,145.9,88,2.2,8649,4.5,3.9,1394,2,1,0,0
10831,57,2,4,11.3,31.5,35.6,30,2.7,6137,6.8,1.5,1740,2,0,0,0
10832,38,6,9,6.3,39.2,142.6,196,5.2,8866,6.7,1.7,912,3,1,0,0
10833,44,1,9,1.2,18.9,171.1,114,3.4,3337,6.2,3.4,1453,2,1,0,0
10834,49,7,5,5.5,23.9,26.7,37,3.0,9428,2.2,2.1,1116,3,0,0,0
10835,32,0,1,7.9,14.2,192.2,170,2.8,2358,3.9,2.6,1125,1,1,0,0
10836,22,7,2,6.2,42.5,197.3,70,5.7,6703,7.3,1.9,856,2,0,0,0
10837,27,0,2,10.4,24.8,262.2,171,1.1,2893,7.8,1.0,399,2,1,0,0
10838,54,7,0,9.9,36.7,172.0,144,4.5,8461,6.9,4.8,1504,4,1,0,1
10839,27,4,6,8.4,33.6,172.9,57,0.6,1955,4.7,1.9,405,4,0,0,0
10840,28,7,1,6.1,27.7,74.0,116,5.2,7783,2.4,2.1,875,0,0,0,0
10841,33,3,2,2.1,27.2,232.6,162,3.6,4293,2.7,3.5,946,1,0,0,0
10842,38,5,6,6.2,32.0,43.9,104,5.3,6624,3.8,3.8,592,2,0,0,0
10843,49,5,4,8.8,45.5,259.1,20,1.8,2837,7.2,2.0,1589,4,0,1,0
10844,16,0,1,5.9,22.6,99.8,89,4.2,5861,2.5,0.3,1997,2,1,0,0
10845,21,2,8,11.4,48.8,246.6,154,5.9,4267,4.0,2.5,165,1,0,0,0
10846,28,1,8,6.8,36.7,129.6,119,2.0,3454,6.0,2.4,1703,0,0,1,0
10847,32,0,6,7.1,19.2,201.9,105,3.0,9200,4.7,0.9,370,4,0,0,0
10848,58,0,0,10.7,14.9,81.9,29,4.4,7617,7.9,3.1,1210,3,0,1,1
10849,24,7,2,7.5,39.9,89.8,65,3.6,6004,3.2,1.0,1984,3,0,0,0
10850,41,5,6,6.6,32.9,150.5,34,3.7,5998,4.3,1.1,1994,3,1,0,0
10851,44,2,2,10.8,14.1,46.6,70,2.0,9527,0.7,2.6,1496,0,0,1,0
10852,43,3,6,8.5,49.1,199.2,38,4.8,728,4.2,1.2,1177,4,0,1,0
10853,45,6,8,6.5,41.5,230.4,49,2.3,6312,1.9,4.2,1066,3,1,0,0
10854,45,2,8,2.9,10.7,175.3,73,4.2,7906,6.7,4.5,1874,4,1,0,0
10855,24,0,5,3.0,37.0,205.0,76,2.4,8988,4.0,0.6,1609,1,0,0,0
10856,25,5,3,11.9,14.6,57.7,157,2.4,2316,0.8,4.9,1387,4,0,0,0
10857,16,9,3,11.3,32.9,18.2,105,2.4,3619,6.4,1.4,1690,0,1,0,0
10858,37,8,4,4.8,42.7,298.1,45,4.3,3418,6.3,1.8,1714,1,0,1,0
10859,28,2,8,2.5,2.7,253.5,102,2.2,834,1.6,3.3,355,4,1,0,0
10860,53,1,2,9.3,14.0,157.8,102,0.7,8851,1.7,2.2,1186,3,0,1,0
10861,35,6,8,1.9,25.0,43.9,49,2.0,9398,7.8,4.5,989,2,0,1,0
10862,38,4,6,6.4,30.2,129.6,148,5.0,4179,7.3,2.0,1897,4,0,0,0
10863,48,4,1,4.0,22.3,298.4,191,1.5,4407,1.2,0.0,1207,3,1,0,0
10864,45,1,6,11.5,3.9,203.3,69,2.5,1122,0.7,2.8,158,1,1,0,0
10865,33,6,5,2.9,35.0,93.4,31,2.1,4791,1.5,1.7,1084,2,0,1,0
10866,53,5,6,8.7,30.9,20.5,176,0.8,7784,1.1,3.7,584,0,0,1,0
10867,19,9,9,2.5,15.6,209.2,133,5.4,1912,2.1,1.9,345,3,0,1,0
10868,21,9,5,10.1,1.2,38.1,16,4.4,7116,7.8,4.9,955,3,0,0,0
10869,39,1,6,4.7,9.6,15.6,88,6.0,5628,2.6,1.6,1893,4,0,1,0
10870,33,4,7,11.3,46.6,117.9,174,5.9,9554,5.5,3.3,780,1,0,1,0
10871,27,6,2,8.1,1.2,25.7,171,4.1,7077,4.5,3.4,1273,4,1,0,0
10872,51,9,0,7.3,1.9,98.6,180,1.3,1256,1.3,4.3,1503,1,0,1,1
10873,19,2,5,9.6,6.0,40.5,41,4.4,7637,1.5,3.1,1651,4,0,1,0
10874,19,4,9,8.7,4.0,183.8,182,1.9,6044,3.0,1.7,1809,3,0,1,0
10875,44,5,5,1.7,38.8,92.5,183,5.6,4424,3.0,4.4,657,0,1,0,0
10876,19,3,5,10.2,49.8,221.5,33,0.8,4452,5.2,0.8,811,4,0,0,0
10877,30,2,7,4.5,26.6,124.7,88,2.9,9538,7.9,0.4,1977,1,0,1,0
10878,53,1,8,6.6,43.8,76.7,137,1.1,6826,3.1,0.5,1093,4,1,0,0
10879,25,1,7,10.9,7.1,65.2,41,5.4,9171,0.8,1.9,691,0,0,0,0
10880,52,5,9,8.6,41.6,40.4,142,3.7,162,6.9,3.0,997,3,1,0,0
10881,22,9,4,10.9,30.9,86.9,15,4.6,6439,1.5,1.7,1838,3,0,0,0
10882,42,8,5,5.7,38.1,177.1,10,4.0,9501,7.1,1.1,1561,0,0,1,0
10883,44,8,4,10.3,22.6,145.5,93,2.4,4319,4.4,2.5,1669,2,0,1,0
10884,30,4,8,4.8,14.7,157.3,164,1.5,2196,6.5,1.9,1611,2,0,0,0
10885,15,3,3,3.4,6.8,12.2,10,0.7,134,6.2,4.0,1054,3,0,1,0
10886,15,7,3,2.1,31.2,123.4,106,4.7,6926,2.2,4.6,858,2,0,1,0
10887,46,2,9,5.0,28.2,84.1,167,5.8,5960,5.7,0.2,150,3,0,0,0
10888,54,0,5,3.3,27.2,183.0,69,3.8,3963,3.7,0.9,564,4,1,0,0
10889,51,6,8,7.6,19.2,246.3,173,4.9,2595,5.0,1.4,340,4,1,0,0
10890,46,6,2,5.3,16.3,178.3,52,5.6,1655,5.0,3.9,129,0,1,0,0
10891,45,6,4,6.5,9.3,61.4,195,5.9,6452,6.6,0.1,844,0,1,0,0
10892,52,9,5,5.2,22.2,85.1,103,0.5,9564,7.3,3.6,1570,3,1,0,0
10893,51,4,5,11.9,31.8,199.5,157,4.0,8618,3.2,3.5,334,4,0,0,0
10894,29,8,0,8.7,13.4,9.4,164,3.7,8486,5.4,0.0,483,4,0,1,1
10895,40,6,6,10.2,34.2,36.2,114,4.0,3619,6.7,3.4,1473,0,0,1,0
10896,41,0,7,4.7,26.2,237.7,175,2.5,1322,1.4,4.8,1366,3,0,1,0
10897,44,3,2,2.0,27.6,216.0,94,3.0,3221,4.4,1.8,1959,2,0,0,0
10898,52,0,1,3.3,6.2,46.5,137,0.9,6239,6.7,0.1,1888,1,0,1,0
10899,60,8,2,2.9,26.6,156.0,75,3.9,2386,5.6,5.0,1450,2,1,0,0
10900,33,0,4,11.6,47.7,94.6,52,3.0,5092,3.0,3.3,1167,2,0,0,0
10901,37,9,2,9.1,43.9,297.9,198,3.0,6235,6.0,1.2,1392,3,0,1,0
10902,25,3,9,10.2,29.9,111.3,144,3.9,2170,5.9,2.2,453,0,0,0,0
10903,55,1,1,5.1,9.0,90.7,48,2.1,3983,3.0,4.9,259,4,1,0,0
10904,38,6,4,4.2,42.4,284.6,72,1.0,2808,6.2,1.4,1625,0,1,0,0
10905,30,7,4,1.2,31.9,252.1,199,5.1,9047,1.0,0.3,1495,0,0,1,0
10906,42,3,9,5.8,23.2,11.0,46,5.9,1490,4.9,2.2,848,0,0,0,0
10907,44,2,5,9.0,35.3,254.1,185,1.9,3312,0.6,1.8,1196,0,0,1,0
10908,24,2,6,5.3,22.7,163.1,163,1.3,2767,3.6,3.1,1392,1,0,0,0
10909,34,5,3,4.6,27.5,7.9,128,0.7,3221,7.6,1.7,1270,3,0,0,0
10910,38,0,9,5.9,14.7,186.5,162,2.8,8118,4.4,3.3,714,4,0,1,0
10911,49,1,0,11.1,43.6,165.2,191,5.9,8936,4.7,3.4,842,4,0,0,1
10912,53,5,0,4.0,30.8,85.8,132,4.0,3316,1.9,2.7,838,2,0,1,1
10913,22,6,9,3.4,22.7,60.2,171,0.8,8837,3.8,0.3,857,3,0,0,0
10914,43,1,2,4.6,35.4,68.5,109,2.1,2496,0.9,3.1,1922,0,0,0,0
10915,29,9,0,5.0,32.5,299.1,154,4.1,779,6.8,1.1,815,0,1,0,1
10916,25,3,9,3.7,12.6,48.6,63,2.9,5055,6.9,3.2,918,1,0,1,0
10917,31,4,6,2.9,41.6,126.2,177,0.8,2650,7.6,1.3,1500,3,0,0,0
10918,36,9,2,1.9,35.3,95.3,11,3.5,824,3.9,0.2,471,0,1,0,0
10919,36,1,7,8.2,48.5,83.2,131,2.5,821,6.3,3.8,744,3,0,1,0
10920,27,0,2,9.7,23.7,120.0,158,3.0,6798,3.2,2.9,1198,0,0,1,0
10921,43,5,2,8.2,23.5,78.3,121,0.5,4401,6.7,0.4,1976,4,0,1,0
10922,28,2,8,7.0,10.0,146.6,161,1.4,8110,7.2,4.6,748,4,0,0,0
10923,47,0,3,7.5,39.8,61.1,94,3.5,2112,5.7,3.6,655,1,1,0,0
10924,31,8,5,5.2,43.8,199.3,151,0.9,7951,4.6,0.3,1950,1,1,0,0
10925,52,2,3,6.5,33.3,12.3,126,3.8,2459,3.7,3.8,1777,3,0,1,0
10926,60,0,4,9.7,49.5,9.6,74,0.8,9410,1.0,2.2,219,2,1,0,0
10927,35,6,2,4.3,26.4,120.5,38,5.1,7236,7.2,4.2,720,0,0,0,0
10928,24,0,7,10.1,10.5,127.0,40,2.5,5928,4.1,4.4,1831,1,0,1,0
10929,37,5,2,5.4,23.4,96.0,200,1.9,8691,7.5,4.6,1503,1,0,1,0
10930,29,9,6,3.0,23.4,114.6,100,5.1,7946,5.4,2.7,964,1,1,0,0
10931,21,8,1,2.1,21.8,163.3,200,1.5,7817,3.2,1.4,1287,2,0,1,0
10932,55,2,2,10.4,37.2,213.5,184,4.5,3449,0.9,1.5,1540,3,1,0,0
10933,23,1,5,11.9,16.8,140.3,133,2.8,6977,3.9,3.7,1257,1,1,0,0
10934,40,1,8,7.5,18.7,260.0,52,5.1,8589,7.4,2.9,1194,4,0,1,0
10935,38,6,2,4.1,49.9,38.1,107,3.3,8833,2.8,4.2,830,2,1,0,0
10936,38,2,1,3.3,33.0,270.5,127,5.0,7097,5.7,1.5,910,2,0,0,0
10937,30,5,9,10.4,3.5,13.3,14,2.6,1807,2.9,2.3,961,0,0,0,0
10938,42,6,4,6.0,14.0,269.0,181,4.5,8280,4.9,2.0,1043,0,0,1,0
10939,38,9,2,9.9,44.7,79.5,20,3.8,4050,7.4,0.2,1607,3,0,1,0
10940,32,0,7,11.6,11.7,133.4,158,4.3,8766,3.9,3.5,1722,4,0,1,0
10941,32,0,3,1.4,34.3,274.1,145,4.0,6086,5.3,4.6,776,1,0,1,0
10942,30,4,6,10.3,10.3,31.6,198,4.5,637,5.0,3.1,1985,2,1,0,0
10943,52,5,9,10.9,27.3,108.2,130,3.2,2277,4.8,4.5,158,0,0,1,0
10944,47,6,4,8.7,2.3,207.2,168,3.1,2790,7.7,3.1,295,2,1,0,0
10945,29,7,2,6.1,22.3,216.3,145,4.9,6815,5.3,2.2,1271,4,0,0,0
10946,50,7,4,9.7,31.7,61.2,71,0.8,565,1.1,2.9,1401,0,0,1,0
10947,20,7,8,8.5,8.9,208.4,25,4.9,9202,0.7,3.8,1643,2,0,0,0
10948,21,4,6,4.8,23.6,120.4,178,2.1,686,7.6,0.4,1666,0,0,1,0
10949,58,9,0,9.1,16.5,25.3,146,2.3,9153,2.2,3.1,1342,2,0,0,1
10950,45,0,9,8.4,35.4,35.9,98,2.0,1114,4.4,1.0,258,0,0,1,0
10951,31,8,5,1.8,29.3,242.4,150,3.1,1834,7.8,2.2,411,3,0,0,0
10952,49,4,6,8.9,25.0,32.4,26,4.8,2168,4.4,1.6,943,3,0,0,0
10953,57,9,3,9.7,6.6,263.8,76,3.3,9676,7.0,0.3,1920,1,0,1,0
10954,58,4,6,1.8,19.7,33.4,26,3.9,4249,3.7,2.5,1013,1,1,0,0
10955,38,1,2,8.5,39.8,57.0,136,0.8,1374,1.2,1.2,1060,3,0,1,0
10956,39,7,6,4.8,2.8,236.3,92,5.8,8551,2.7,2.0,317,4,1,0,0
10957,34,9,7,2.8,48.1,209.6,27,2.8,554,2.2,2.6,1996,3,1,0,0
10958,45,1,4,6.8,30.0,131.8,181,1.2,9727,1.7,2.2,814,0,0,1,0
10959,38,5,3,5.6,44.9,216.5,52,0.9,1286,4.5,1.1,1713,4,1,0,0
10960,21,7,2,1.7,1.2,261.1,62,3.9,9259,4.6,1.8,1744,4,1,0,0
10961,23,8,5,5.2,29.3,112.1,79,2.9,7894,2.7,0.1,1281,2,0,0,0
10962,29,2,6,10.1,28.4,247.4,69,4.1,8032,3.0,1.4,916,1,0,0,0
10963,46,0,6,9.2,24.4,81.4,55,5.3,476,7.3,4.7,710,4,0,0,0
10964,16,0,3,8.7,12.0,259.5,129,4.9,9565,7.6,3.5,1939,0,1,0,0
10965,58,4,7,3.0,45.6,53.2,148,1.3,8903,5.1,4.6,1318,3,0,0,0
10966,36,0,9,7.7,45.5,191.0,101,4.9,2243,6.0,3.8,1783,1,1,0,0
10967,44,6,2,11.9,25.8,166.5,46,0.6,2136,1.9,1.3,124,3,1,0,0
10968,32,1,7,1.6,42.1,255.7,89,1.7,6210,3.1,1.6,726,0,1,0,0
10969,18,6,3,9.7,34.2,292.8,23,4.4,7398,0.9,2.6,298,2,0,0,0
10970,44,8,1,8.7,34.6,228.9,37,2.3,4321,4.2,4.7,1598,0,0,1,0
10971,33,5,8,7.7,11.9,73.5,72,5.4,5439,7.3,2.1,1246,4,0,0,0
10972,53,3,0,5.9,21.6,269.5,160,1.3,3927,0.7,4.7,861,2,0,0,1
10973,36,8,5,1.6,31.0,92.3,192,5.3,5687,7.0,1.1,399,1,1,0,0
10974,32,4,2,11.2,26.3,62.0,161,2.1,7355,7.8,4.1,503,1,0,0,0
10975,24,6,5,6.5,42.7,297.3,42,2.9,9072,1.1,2.7,1535,4,1,0,0
10976,19,3,9,5.2,2.3,34.3,147,4.7,3812,5.7,2.8,1233,1,1,0,0
10977,44,7,8,2.4,36.2,70.2,197,5.2,7404,1.0,1.6,1137,3,0,0,0
10978,18,0,4,2.8,18.3,117.2,54,5.2,7883,2.4,4.9,1048,0,0,1,0
10979,28,7,7,6.7,31.5,33.6,25,5.0,7859,4.9,4.7,910,0,1,0,0
10980,57,5,5,9.3,42.1,52.1,87,4.2,4743,4.3,0.6,1854,1,0,0,0
10981,39,4,5,12.0,7.3,10.2,165,0.9,2533,1.9,1.4,1174,2,0,1,0
10982,54,7,3,7.0,42.3,45.8,46,4.8,1197,1.7,0.1,1475,2,0,1,0
10983,51,3,4,3.1,2.6,142.8,120,5.4,1127,4.8,3.8,1320,0,1,0,0
10984,32,6,5,5.6,37.8,195.8,139,2.8,4969,6.3,3.8,1153,0,0,1,0
10985,24,8,2,7.4,7.6,264.8,106,3.4,9603,1.5,4.9,239,2,0,0,0
10986,15,8,7,1.4,24.4,58.7,149,5.0,2613,6.7,0.4,1957,4,0,1,0
10987,27,2,9,1.3,15.8,15.1,157,1.7,7233,6.8,2.2,1356,0,0,1,0
